cust_no,recommended_products
C0015377,"P00092,D0048,D0006,D0094,D0076"
C0015381,"D0020,D0042,D0049,D0022,D0062"
C0015397,"D0080,D0015,D0026,D0044,D0013"
C0015402,"D0047,D0061,D0093,D0040,D0092"
C0015403,"D0068,D0033,D0021,D0003,D0045"
C0015405,"D0086,D0048,D0095,D0088,D0020"
C0015410,"D0075,D0014,D0096,D0020,D0067"
C0015413,"D0090,D0046,D0097,D0005,D0056"
C0015419,"P00238,D0020,D0090,D0022,D0034"
C0015425,"P00038,P00150,D0093,D0007,D0059"
C0015441,"D0020,D0035,D0098,D0049,D0097"
C0015443,"P00159,D0026,D0096,D0036,D0005"
C0015456,"D0072,D0007,D0018,D0048,D0063"
C0015462,"D0005,D0037,D0011,D0086,D0066"
C0015463,"P00337,P00037,D0042,D0092,D0034"
C0015466,"P00293,P00076,P00253,D0021,D0008"
C0015468,"P00125,P00217,P00259,D0090,D0097"
C0015469,"P00325,P00346,D0020,D0008,D0058"
C0015474,"P00402,D0027,D0034,D0090,D0085"
C0015484,"P00352,P00204,P00254,P00332,D0017"
C0015485,"P00401,D0029,D0057,D0044,D0020"
C0015487,"D0048,D0064,D0021,D0010,D0100"
C0015492,"P00106,P00005,D0079,D0055,D0049"
C0015495,"P00138,P00387,D0088,D0024,D0099"
C0015497,"D0022,D0043,D0015,D0086,D0028"
C0015506,"P00266,P00409,D0099,D0053,D0084"
C0015514,"D0039,D0020,D0045,D0038,D0023"
C0015528,"D0044,D0002,D0049,D0081,D0054"
C0015532,"P00223,D0016,D0094,D0059,D0053"
C0015538,"D0039,D0078,D0069,D0071,D0088"
C0015542,"P00252,P00466,D0049,D0085,D0020"
C0015547,"D0012,D0008,D0011,D0009,D0006"
C0015552,"D0087,D0055,D0034,D0085,D0043"
C0015562,"D0054,D0064,D0093,D0043,D0077"
C0015566,"P00113,P00243,D0059,D0091,D0073"
C0015567,"P00111,P00116,D0098,D0032,D0020"
C0015570,"D0020,D0075,D0079,D0066,D0032"
C0015573,"P00183,P00429,D0051,D0082,D0065"
C0015575,"P00060,D0060,D0011,D0062,D0077"
C0015577,"D0057,D0042,D0070,D0071,D0083"
C0015590,"P00298,D0047,D0058,D0064,D0040"
C0015594,"D0045,D0047,D0013,D0004,D0065"
C0015598,"D0038,D0073,D0064,D0045,D0036"
C0015608,"D0050,D0065,D0024,D0079,D0094"
C0015617,"D0088,D0062,D0011,D0069,D0096"
C0015619,"D0005,D0016,D0087,D0041,D0085"
C0015623,"P00368,D0092,D0077,D0044,D0076"
C0015626,"D0038,D0047,D0068,D0067,D0064"
C0015631,"D0087,D0074,D0064,D0041,D0006"
C0015635,"D0005,D0052,D0075,D0060,D0071"
C0015643,"P00202,P00255,D0003,D0090,D0026"
C0015646,"D0038,D0084,D0075,D0019,D0061"
C0015651,"P00337,P00076,P00355,D0036,D0023"
C0015656,"P00377,P00189,D0001,D0026,D0065"
C0015663,"D0072,D0090,D0078,D0009,D0071"
C0015683,"D0022,D0027,D0089,D0018,D0002"
C0015684,"P00290,P00255,P00117,D0078,D0100"
C0015685,"D0019,D0018,D0036,D0031,D0009"
C0015697,"P00487,D0066,D0004,D0049,D0079"
C0015699,"P00102,D0033,D0007,D0055,D0020"
C0015704,"P00427,D0061,D0015,D0004,D0083"
C0015721,"P00182,D0001,D0042,D0048,D0046"
C0015730,"P00340,D0033,D0006,D0085,D0004"
C0015750,"P00408,D0091,D0100,D0006,D0002"
C0015756,"P00113,P00105,P00051,D0068,D0086"
C0015757,"P00283,D0003,D0004,D0055,D0039"
C0015758,"P00432,P00388,P00052,D0080,D0071"
C0015759,"P00493,P00160,P00234,P00202,D0075"
C0015779,"D0032,D0095,D0031,D0020,D0056"
C0015781,"D0002,D0075,D0094,D0048,D0080"
C0015783,"P00223,P00256,D0031,D0083,D0052"
C0015784,"P00380,D0088,D0007,D0063,D0006"
C0015793,"D0053,D0055,D0081,D0041,D0031"
C0015809,"D0012,D0042,D0056,D0032,D0036"
C0015816,"D0070,D0006,D0034,D0005,D0001"
C0015820,"P00148,D0002,D0067,D0061,D0038"
C0015822,"D0087,D0079,D0037,D0026,D0082"
C0015826,"P00056,P00009,D0009,D0069,D0006"
C0015832,"D0073,D0050,D0082,D0095,D0094"
C0015840,"P00465,D0080,D0064,D0041,D0015"
C0015844,"P00039,D0059,D0032,D0055,D0072"
C0015847,"D0027,D0041,D0040,D0088,D0077"
C0015852,"D0004,D0009,D0082,D0089,D0094"
C0015855,"D0038,D0077,D0029,D0013,D0037"
C0015858,"D0053,D0100,D0047,D0081,D0003"
C0015860,"D0073,D0087,D0005,D0024,D0026"
C0015865,"D0091,D0046,D0055,D0031,D0030"
C0015868,"D0028,D0040,D0071,D0097,D0048"
C0015879,"P00109,D0073,D0047,D0070,D0075"
C0015885,"P00003,D0065,D0062,D0056,D0050"
C0015894,"P00138,P00420,P00188,D0003,D0008"
C0015895,"D0001,D0045,D0066,D0071,D0082"
C0015905,"D0031,D0048,D0064,D0068,D0078"
C0015911,"P00018,P00449,D0011,D0085,D0035"
C0015913,"P00308,D0059,D0061,D0075,D0020"
C0015923,"D0004,D0005,D0069,D0075,D0047"
C0015945,"D0008,D0056,D0040,D0064,D0058"
C0015957,"P00412,D0014,D0061,D0073,D0053"
C0015958,"P00281,D0007,D0005,D0098,D0060"
C0015961,"D0010,D0060,D0043,D0050,D0040"
C0015968,"P00027,P00234,D0011,D0026,D0060"
C0015973,"P00156,D0070,D0035,D0066,D0050"
C0015974,"P00120,D0081,D0003,D0049,D0090"
C0015975,"D0072,D0080,D0007,D0090,D0053"
C0015977,"P00246,P00393,D0088,D0070,D0089"
C0015984,"D0020,D0086,D0089,D0015,D0007"
C0015993,"D0057,D0078,D0027,D0032,D0081"
C0015995,"P00013,P00475,D0043,D0037,D0072"
C0016000,"D0060,D0093,D0062,D0073,D0023"
C0016006,"P00333,D0100,D0089,D0093,D0039"
C0016009,"P00494,D0053,D0003,D0021,D0071"
C0016021,"D0094,D0062,D0071,D0017,D0007"
C0016047,"D0078,D0055,D0036,D0067,D0056"
C0016052,"D0065,D0095,D0035,D0048,D0073"
C0016058,"D0003,D0011,D0060,D0020,D0069"
C0016059,"P00298,P00338,P00252,D0097,D0026"
C0016061,"D0059,D0035,D0002,D0006,D0046"
C0016063,"P00268,P00185,P00134,D0035,D0069"
C0016067,"P00046,D0038,D0026,D0059,D0100"
C0016069,"D0069,D0100,D0061,D0026,D0016"
C0016071,"D0013,D0012,D0081,D0026,D0029"
C0016072,"P00146,D0031,D0072,D0096,D0057"
C0016073,"D0034,D0066,D0085,D0005,D0025"
C0016076,"D0083,D0055,D0071,D0039,D0072"
C0016081,"D0026,D0029,D0099,D0013,D0095"
C0016086,"D0024,D0009,D0030,D0035,D0014"
C0016090,"D0093,D0097,D0044,D0059,D0096"
C0016091,"D0083,D0082,D0049,D0054,D0067"
C0016093,"P00006,P00096,D0010,D0015,D0089"
C0016095,"P00353,P00495,D0097,D0061,D0006"
C0016097,"P00216,P00140,P00093,P00430,D0084"
C0016109,"P00022,P00016,D0055,D0096,D0077"
C0016116,"D0094,D0097,D0087,D0067,D0088"
C0016118,"D0015,D0009,D0042,D0088,D0069"
C0016122,"P00099,D0039,D0015,D0063,D0040"
C0016125,"D0095,D0004,D0076,D0080,D0087"
C0016137,"P00265,P00055,P00122,D0071,D0016"
C0016139,"P00007,P00019,P00168,P00422,D0053"
C0016142,"D0087,D0079,D0076,D0075,D0011"
C0016144,"P00487,D0049,D0047,D0076,D0069"
C0016145,"P00140,P00417,D0005,D0008,D0075"
C0016161,"D0088,D0048,D0053,D0057,D0024"
C0016163,"P00337,D0052,D0011,D0021,D0083"
C0016169,"P00017,D0007,D0004,D0092,D0014"
C0016172,"P00391,P00059,P00069,D0017,D0080"
C0016179,"D0022,D0071,D0056,D0088,D0024"
C0016181,"P00258,D0068,D0094,D0092,D0008"
C0016182,"D0075,D0068,D0016,D0013,D0030"
C0016184,"P00398,D0004,D0051,D0053,D0099"
C0016193,"D0052,D0095,D0082,D0057,D0070"
C0016196,"P00418,P00466,P00296,D0055,D0045"
C0016198,"P00004,P00330,D0016,D0091,D0058"
C0016205,"P00089,D0084,D0021,D0004,D0016"
C0016207,"P00300,D0006,D0075,D0032,D0064"
C0016215,"P00344,P00477,D0074,D0047,D0046"
C0016219,"D0064,D0001,D0014,D0098,D0088"
C0016232,"P00260,P00490,D0061,D0005,D0087"
C0016234,"P00069,D0004,D0024,D0052,D0013"
C0016239,"P00489,P00148,D0061,D0096,D0070"
C0016244,"D0095,D0072,D0027,D0012,D0008"
C0016247,"D0100,D0056,D0068,D0080,D0090"
C0016257,"P00180,D0082,D0087,D0057,D0037"
C0016263,"D0092,D0093,D0075,D0034,D0031"
C0016266,"P00315,P00308,D0073,D0071,D0021"
C0016267,"P00272,D0091,D0055,D0070,D0098"
C0016271,"D0085,D0075,D0025,D0031,D0027"
C0016276,"D0056,D0091,D0027,D0019,D0070"
C0016291,"P00265,P00070,D0076,D0045,D0048"
C0016293,"D0032,D0079,D0055,D0072,D0071"
C0016297,"P00353,P00047,D0065,D0073,D0024"
C0016298,"D0075,D0082,D0086,D0015,D0033"
C0016317,"D0051,D0044,D0045,D0038,D0003"
C0016322,"D0092,D0088,D0040,D0076,D0022"
C0016325,"D0078,D0063,D0015,D0032,D0093"
C0016338,"P00494,P00416,D0005,D0084,D0047"
C0016355,"P00325,P00329,P00424,D0026,D0029"
C0016357,"D0062,D0011,D0087,D0063,D0025"
C0016367,"P00203,P00106,P00399,P00167,P00191"
C0016369,"D0100,D0053,D0008,D0076,D0033"
C0016382,"P00129,D0063,D0067,D0056,D0052"
C0016383,"P00149,P00333,D0033,D0022,D0003"
C0016384,"D0049,D0001,D0039,D0012,D0087"
C0016398,"D0064,D0097,D0023,D0095,D0062"
C0016399,"D0063,D0051,D0062,D0029,D0014"
C0016400,"P00167,P00366,D0031,D0073,D0092"
C0016405,"P00363,D0008,D0016,D0001,D0097"
C0016410,"P00190,D0096,D0021,D0056,D0057"
C0016414,"P00308,D0015,D0092,D0050,D0067"
C0016422,"P00076,D0056,D0077,D0095,D0100"
C0016428,"P00204,D0039,D0032,D0001,D0085"
C0016429,"D0002,D0050,D0012,D0057,D0001"
C0016433,"P00246,D0015,D0053,D0069,D0093"
C0016442,"D0096,D0068,D0005,D0050,D0051"
C0016443,"D0051,D0020,D0060,D0086,D0046"
C0016448,"D0005,D0090,D0095,D0085,D0023"
C0016451,"D0012,D0051,D0045,D0044,D0049"
C0016456,"P00287,P00131,D0025,D0064,D0087"
C0016466,"P00038,D0053,D0013,D0082,D0086"
C0016470,"D0076,D0045,D0066,D0092,D0029"
C0016471,"D0059,D0003,D0055,D0092,D0044"
C0016477,"D0094,D0004,D0071,D0081,D0075"
C0016481,"P00497,D0014,D0097,D0023,D0045"
C0016484,"P00163,P00119,P00302,D0057,D0003"
C0016488,"D0055,D0083,D0021,D0062,D0060"
C0016489,"P00240,P00004,P00237,P00050,P00217"
C0016492,"P00247,P00493,D0018,D0045,D0025"
C0016496,"P00387,D0058,D0016,D0059,D0042"
C0016497,"D0069,D0025,D0061,D0059,D0018"
C0016504,"P00450,D0068,D0003,D0058,D0089"
C0016507,"D0075,D0078,D0023,D0091,D0004"
C0016509,"P00318,D0068,D0055,D0034,D0060"
C0016511,"P00088,P00212,D0007,D0087,D0060"
C0016523,"P00273,P00123,P00329,D0087,D0080"
C0016527,"P00307,D0035,D0004,D0037,D0056"
C0016530,"P00357,P00402,D0097,D0029,D0043"
C0016531,"P00456,D0020,D0040,D0053,D0067"
C0016533,"P00124,D0066,D0019,D0080,D0086"
C0016534,"D0030,D0060,D0078,D0042,D0013"
C0016541,"D0064,D0091,D0010,D0100,D0060"
C0016550,"P00117,P00341,D0003,D0085,D0080"
C0016556,"D0064,D0071,D0045,D0060,D0093"
C0016560,"P00058,P00402,P00309,D0056,D0045"
C0016564,"P00376,D0095,D0055,D0068,D0048"
C0016581,"D0091,D0015,D0063,D0001,D0068"
C0016583,"D0033,D0018,D0012,D0078,D0008"
C0016588,"D0075,D0044,D0098,D0077,D0073"
C0016593,"P00076,D0091,D0037,D0099,D0036"
C0016599,"P00160,D0037,D0012,D0046,D0043"
C0016600,"D0006,D0076,D0034,D0064,D0011"
C0016603,"D0049,D0001,D0071,D0047,D0006"
C0016608,"D0036,D0034,D0030,D0004,D0055"
C0016612,"P00164,P00174,D0011,D0021,D0088"
C0016613,"D0079,D0049,D0061,D0075,D0070"
C0016616,"D0027,D0001,D0057,D0082,D0066"
C0016621,"P00345,D0007,D0043,D0005,D0056"
C0016628,"P00097,P00492,D0062,D0008,D0089"
C0016633,"P00258,D0038,D0059,D0090,D0044"
C0016636,"D0024,D0063,D0056,D0015,D0030"
C0016638,"P00428,P00321,D0021,D0005,D0053"
C0016641,"P00182,D0001,D0027,D0060,D0080"
C0016656,"P00345,D0036,D0043,D0028,D0063"
C0016657,"P00326,P00112,P00455,P00078,P00286"
C0016659,"P00278,D0096,D0015,D0058,D0045"
C0016660,"P00202,D0055,D0034,D0070,D0069"
C0016661,"D0073,D0020,D0063,D0006,D0050"
C0016671,"P00287,P00300,D0019,D0005,D0007"
C0016672,"D0088,D0039,D0034,D0040,D0024"
C0016676,"D0034,D0100,D0026,D0091,D0063"
C0016680,"P00467,P00163,D0011,D0002,D0035"
C0016688,"D0028,D0032,D0094,D0002,D0080"
C0016692,"P00155,D0048,D0007,D0005,D0029"
C0016693,"P00289,P00378,D0080,D0055,D0009"
C0016694,"D0033,D0042,D0006,D0055,D0061"
C0016703,"P00369,D0073,D0011,D0030,D0100"
C0016723,"P00383,D0069,D0065,D0090,D0074"
C0016740,"P00487,D0015,D0035,D0017,D0073"
C0016748,"D0063,D0080,D0056,D0098,D0050"
C0016752,"P00184,P00176,D0045,D0010,D0081"
C0016754,"D0017,D0044,D0059,D0099,D0075"
C0016755,"P00020,D0082,D0078,D0063,D0056"
C0016764,"P00140,P00058,D0034,D0097,D0040"
C0016773,"D0029,D0087,D0048,D0079,D0010"
C0016774,"D0075,D0063,D0003,D0053,D0011"
C0016777,"P00217,P00148,P00070,P00164,D0083"
C0016786,"P00255,P00119,D0013,D0093,D0032"
C0016789,"P00494,P00400,D0022,D0006,D0036"
C0016797,"D0035,D0065,D0097,D0034,D0032"
C0016812,"P00031,D0079,D0074,D0055,D0016"
C0016817,"D0077,D0053,D0028,D0039,D0036"
C0016818,"P00440,D0058,D0035,D0091,D0068"
C0016819,"D0018,D0022,D0003,D0061,D0055"
C0016821,"D0006,D0027,D0042,D0087,D0028"
C0016823,"P00111,P00445,D0091,D0002,D0083"
C0016824,"P00140,P00130,P00261,D0075,D0067"
C0016825,"D0065,D0013,D0020,D0036,D0030"
C0016827,"P00177,D0063,D0044,D0056,D0069"
C0016829,"P00368,D0059,D0002,D0063,D0013"
C0016837,"P00489,D0019,D0049,D0025,D0089"
C0016843,"P00335,D0069,D0080,D0081,D0043"
C0016862,"P00352,D0017,D0095,D0010,D0082"
C0016864,"D0091,D0058,D0066,D0011,D0057"
C0016872,"P00027,D0079,D0072,D0042,D0049"
C0016875,"P00428,D0052,D0046,D0070,D0055"
C0016877,"D0072,D0049,D0082,D0059,D0020"
C0016880,"P00343,P00192,D0022,D0034,D0040"
C0016886,"P00199,D0033,D0055,D0077,D0078"
C0016893,"P00129,D0049,D0030,D0087,D0068"
C0016894,"D0097,D0053,D0018,D0005,D0066"
C0016895,"D0074,D0097,D0086,D0085,D0063"
C0016898,"D0011,D0046,D0031,D0005,D0059"
C0016902,"D0089,D0002,D0087,D0039,D0052"
C0016925,"D0089,D0059,D0018,D0081,D0030"
C0016926,"P00130,D0086,D0100,D0006,D0005"
C0016932,"P00481,D0010,D0070,D0022,D0032"
C0016933,"P00251,D0055,D0088,D0015,D0012"
C0016934,"P00127,D0006,D0068,D0053,D0047"
C0016937,"P00210,D0003,D0093,D0021,D0080"
C0016942,"P00399,P00436,D0088,D0047,D0085"
C0016945,"P00488,P00030,D0092,D0091,D0004"
C0016946,"D0095,D0086,D0002,D0073,D0075"
C0016947,"D0017,D0005,D0065,D0046,D0058"
C0016948,"D0069,D0019,D0018,D0012,D0015"
C0016949,"P00287,D0070,D0040,D0092,D0022"
C0016951,"D0049,D0077,D0060,D0068,D0075"
C0016969,"D0009,D0042,D0084,D0006,D0099"
C0016970,"P00219,D0014,D0021,D0047,D0028"
C0016971,"D0074,D0054,D0021,D0002,D0003"
C0016972,"P00428,D0047,D0075,D0061,D0016"
C0016973,"P00481,P00314,D0042,D0087,D0033"
C0016979,"D0061,D0006,D0011,D0040,D0086"
C0016986,"P00318,P00383,P00235,D0033,D0070"
C0017002,"P00026,D0062,D0005,D0087,D0052"
C0017017,"D0059,D0040,D0061,D0020,D0083"
C0017021,"D0047,D0002,D0024,D0081,D0033"
C0017025,"D0014,D0038,D0016,D0085,D0036"
C0017026,"P00019,D0065,D0081,D0020,D0093"
C0017035,"P00195,D0070,D0047,D0043,D0008"
C0017037,"P00018,P00024,D0064,D0029,D0028"
C0017038,"P00275,P00175,P00066,D0064,D0078"
C0017041,"D0028,D0038,D0091,D0062,D0089"
C0017055,"P00278,P00068,P00072,D0042,D0024"
C0017057,"D0015,D0004,D0008,D0001,D0059"
C0017060,"D0057,D0063,D0023,D0099,D0081"
C0017061,"P00447,P00397,D0087,D0096,D0075"
C0017062,"D0079,D0031,D0035,D0100,D0051"
C0017063,"P00009,D0030,D0009,D0091,D0062"
C0017064,"D0030,D0084,D0082,D0028,D0026"
C0017066,"P00205,D0073,D0098,D0029,D0091"
C0017067,"D0097,D0037,D0093,D0012,D0064"
C0017086,"P00396,D0025,D0086,D0099,D0056"
C0017090,"P00156,D0088,D0005,D0013,D0079"
C0017093,"D0019,D0083,D0053,D0074,D0055"
C0017100,"D0046,D0075,D0056,D0011,D0050"
C0017108,"P00494,D0062,D0037,D0025,D0092"
C0017122,"D0015,D0059,D0043,D0071,D0083"
C0017128,"P00017,D0077,D0029,D0053,D0031"
C0017131,"D0096,D0017,D0019,D0025,D0026"
C0017132,"P00031,D0073,D0035,D0039,D0026"
C0017133,"D0021,D0077,D0084,D0075,D0069"
C0017137,"D0056,D0059,D0028,D0041,D0091"
C0017142,"D0025,D0016,D0081,D0072,D0022"
C0017148,"P00223,P00271,D0066,D0029,D0074"
C0017177,"D0043,D0065,D0052,D0090,D0037"
C0017183,"P00287,D0018,D0049,D0064,D0037"
C0017184,"P00452,D0041,D0072,D0069,D0044"
C0017185,"D0012,D0083,D0067,D0079,D0046"
C0017186,"P00198,D0097,D0040,D0071,D0066"
C0017188,"P00027,P00452,P00075,D0053,D0020"
C0017190,"P00018,D0073,D0025,D0086,D0092"
C0017197,"D0013,D0057,D0015,D0051,D0002"
C0017201,"P00391,P00299,P00279,P00204,D0086"
C0017224,"P00405,P00058,D0021,D0093,D0024"
C0017225,"P00013,P00294,D0050,D0077,D0057"
C0017226,"D0014,D0019,D0073,D0046,D0026"
C0017227,"P00346,P00176,P00401,P00032,D0029"
C0017231,"D0016,D0006,D0076,D0063,D0046"
C0017233,"P00476,P00203,D0053,D0070,D0087"
C0017234,"P00322,D0019,D0082,D0089,D0023"
C0017235,"P00383,P00093,D0098,D0065,D0022"
C0017242,"P00347,P00189,P00400,D0096,D0050"
C0017256,"P00318,P00109,D0034,D0041,D0074"
C0017266,"D0095,D0084,D0097,D0092,D0082"
C0017267,"D0084,D0012,D0043,D0096,D0097"
C0017268,"P00475,P00179,D0044,D0062,D0052"
C0017269,"P00291,P00458,P00493,D0094,D0083"
C0017277,"D0078,D0091,D0047,D0058,D0031"
C0017278,"P00415,P00145,D0065,D0047,D0093"
C0017285,"D0006,D0087,D0031,D0040,D0036"
C0017288,"P00007,D0016,D0030,D0090,D0057"
C0017294,"P00461,P00237,P00137,D0033,D0005"
C0017295,"D0050,D0046,D0018,D0073,D0056"
C0017296,"D0020,D0039,D0061,D0079,D0011"
C0017299,"D0067,D0062,D0020,D0049,D0073"
C0017300,"D0077,D0013,D0081,D0037,D0041"
C0017307,"P00261,P00309,D0084,D0097,D0069"
C0017317,"D0029,D0068,D0017,D0094,D0056"
C0017319,"P00198,P00285,D0035,D0033,D0051"
C0017324,"P00391,P00399,D0042,D0072,D0001"
C0017337,"P00487,P00034,P00307,D0092,D0014"
C0017353,"D0059,D0094,D0097,D0015,D0096"
C0017361,"D0052,D0003,D0019,D0062,D0005"
C0017376,"D0013,D0071,D0039,D0073,D0070"
C0017383,"P00329,P00195,D0040,D0017,D0044"
C0017386,"D0011,D0020,D0052,D0036,D0009"
C0017388,"P00318,P00033,D0063,D0095,D0057"
C0017390,"P00039,P00343,P00437,D0027,D0073"
C0017396,"D0064,D0057,D0025,D0056,D0009"
C0017401,"P00363,D0025,D0007,D0020,D0029"
C0017403,"P00128,P00226,P00387,D0088,D0066"
C0017408,"P00471,P00411,D0021,D0091,D0055"
C0017411,"P00369,D0058,D0067,D0065,D0022"
C0017417,"D0005,D0085,D0051,D0023,D0070"
C0017437,"D0092,D0070,D0054,D0096,D0048"
C0017444,"D0017,D0048,D0097,D0020,D0063"
C0017446,"P00111,P00043,P00115,D0081,D0023"
C0017455,"P00118,P00076,D0095,D0059,D0041"
C0017459,"P00432,D0008,D0092,D0069,D0088"
C0017461,"D0026,D0070,D0068,D0054,D0043"
C0017471,"D0072,D0005,D0099,D0089,D0047"
C0017474,"P00008,D0014,D0098,D0084,D0066"
C0017478,"P00018,P00140,D0098,D0024,D0075"
C0017481,"D0027,D0099,D0047,D0080,D0050"
C0017486,"P00084,D0048,D0055,D0019,D0015"
C0017490,"P00111,P00064,P00399,D0038,D0019"
C0017495,"P00258,P00076,P00421,D0049,D0016"
C0017497,"D0011,D0052,D0097,D0049,D0013"
C0017503,"D0010,D0052,D0042,D0011,D0057"
C0017505,"P00190,P00094,D0006,D0095,D0043"
C0017512,"D0034,D0070,D0080,D0050,D0049"
C0017515,"D0006,D0002,D0041,D0018,D0057"
C0017518,"P00104,D0003,D0082,D0040,D0024"
C0017525,"P00359,D0011,D0077,D0073,D0015"
C0017530,"D0023,D0012,D0075,D0063,D0093"
C0017531,"D0036,D0079,D0092,D0084,D0030"
C0017542,"P00483,P00365,P00205,D0098,D0013"
C0017548,"D0050,D0002,D0080,D0051,D0063"
C0017551,"P00437,P00157,D0045,D0024,D0034"
C0017554,"P00247,D0059,D0095,D0058,D0019"
C0017558,"P00329,P00225,P00400,D0044,D0071"
C0017568,"P00108,P00240,D0081,D0013,D0037"
C0017574,"P00125,P00388,P00437,P00191,D0078"
C0017577,"D0066,D0013,D0050,D0037,D0049"
C0017585,"P00453,P00297,D0001,D0084,D0059"
C0017586,"P00036,P00164,D0040,D0093,D0095"
C0017595,"P00343,D0082,D0064,D0026,D0015"
C0017596,"D0084,D0082,D0047,D0070,D0091"
C0017597,"D0022,D0089,D0063,D0031,D0016"
C0017604,"D0047,D0095,D0059,D0024,D0072"
C0017605,"P00284,P00254,D0023,D0099,D0073"
C0017609,"D0032,D0060,D0050,D0008,D0097"
C0017610,"P00213,P00495,P00208,P00330,D0079"
C0017618,"D0079,D0028,D0090,D0031,D0045"
C0017623,"P00203,P00175,P00297,D0030,D0049"
C0017628,"P00210,D0089,D0060,D0026,D0001"
C0017633,"P00429,D0003,D0031,D0081,D0010"
C0017647,"P00179,D0095,D0028,D0026,D0074"
C0017649,"P00293,P00221,D0024,D0061,D0015"
C0017654,"P00069,P00292,P00182,P00352,D0018"
C0017656,"D0097,D0058,D0045,D0098,D0067"
C0017665,"P00022,P00072,D0025,D0051,D0073"
C0017669,"P00124,P00023,D0077,D0057,D0040"
C0017671,"P00011,P00233,D0003,D0045,D0096"
C0017673,"P00017,D0001,D0100,D0031,D0094"
C0017674,"P00421,P00145,P00195,D0088,D0091"
C0017683,"P00111,D0016,D0056,D0050,D0043"
C0017684,"P00261,D0014,D0077,D0058,D0099"
C0017687,"D0096,D0005,D0001,D0059,D0042"
C0017688,"D0002,D0018,D0055,D0076,D0069"
C0017695,"P00372,P00378,D0059,D0019,D0010"
C0017697,"P00097,D0065,D0078,D0085,D0023"
C0017719,"D0092,D0090,D0042,D0058,D0037"
C0017725,"P00002,D0045,D0021,D0068,D0061"
C0017726,"P00182,D0005,D0050,D0018,D0010"
C0017729,"P00036,P00498,P00130,D0067,D0087"
C0017731,"D0015,D0011,D0060,D0085,D0029"
C0017738,"P00319,P00117,P00418,P00159,P00449"
C0017741,"P00304,D0002,D0081,D0022,D0014"
C0017742,"P00011,D0024,D0066,D0043,D0048"
C0017745,"D0019,D0035,D0039,D0001,D0057"
C0017748,"P00065,P00469,D0071,D0009,D0036"
C0017753,"P00246,P00048,D0086,D0047,D0015"
C0017757,"P00062,D0007,D0041,D0095,D0032"
C0017762,"P00302,D0074,D0065,D0093,D0012"
C0017763,"D0082,D0020,D0073,D0091,D0060"
C0017766,"P00287,D0082,D0078,D0047,D0015"
C0017767,"P00415,D0098,D0032,D0070,D0099"
C0017770,"P00115,D0046,D0032,D0088,D0087"
C0017776,"P00428,D0030,D0046,D0036,D0027"
C0017777,"P00410,D0087,D0085,D0071,D0047"
C0017780,"P00015,P00090,D0015,D0097,D0021"
C0017786,"D0001,D0021,D0048,D0009,D0029"
C0017797,"D0036,D0031,D0090,D0001,D0055"
C0017799,"D0006,D0093,D0084,D0085,D0072"
C0017802,"P00017,P00462,P00208,P00125,D0040"
C0017805,"P00325,D0068,D0035,D0061,D0091"
C0017810,"P00139,P00189,D0090,D0043,D0067"
C0017811,"D0064,D0049,D0073,D0068,D0076"
C0017813,"P00139,D0010,D0017,D0059,D0090"
C0017816,"D0070,D0027,D0004,D0065,D0057"
C0017818,"D0017,D0012,D0054,D0042,D0009"
C0017819,"P00275,P00312,P00101,P00169,D0074"
C0017821,"D0045,D0050,D0079,D0020,D0052"
C0017822,"P00109,D0063,D0042,D0003,D0001"
C0017831,"D0082,D0095,D0001,D0012,D0093"
C0017832,"D0084,D0043,D0048,D0011,D0088"
C0017834,"P00258,P00193,D0080,D0013,D0074"
C0017841,"P00129,P00187,D0091,D0087,D0081"
C0017857,"D0093,D0071,D0035,D0037,D0081"
C0017863,"D0002,D0080,D0090,D0023,D0003"
C0017865,"P00093,P00476,P00148,D0080,D0098"
C0017881,"P00481,P00322,P00194,P00052,P00232"
C0017885,"D0067,D0019,D0023,D0007,D0038"
C0017889,"P00313,P00339,P00182,P00094,D0096"
C0017896,"D0088,D0081,D0084,D0006,D0076"
C0017908,"D0076,D0008,D0060,D0023,D0045"
C0017914,"D0002,D0008,D0097,D0040,D0012"
C0017918,"P00036,P00242,D0079,D0012,D0066"
C0017922,"P00368,D0054,D0048,D0067,D0087"
C0017926,"P00195,D0096,D0088,D0040,D0068"
C0017929,"D0037,D0005,D0054,D0011,D0053"
C0017943,"P00447,P00033,D0098,D0080,D0014"
C0017948,"P00482,D0057,D0069,D0005,D0081"
C0017949,"D0085,D0014,D0052,D0071,D0005"
C0017959,"P00459,P00392,D0019,D0003,D0088"
C0017966,"D0008,D0055,D0056,D0051,D0061"
C0017967,"P00131,D0009,D0074,D0100,D0045"
C0017971,"P00100,D0007,D0082,D0030,D0079"
C0017972,"P00352,P00433,D0042,D0078,D0040"
C0017984,"P00352,D0099,D0012,D0072,D0003"
C0017988,"P00146,P00078,D0094,D0016,D0045"
C0017991,"D0096,D0044,D0057,D0009,D0037"
C0018003,"D0098,D0014,D0075,D0096,D0025"
C0018005,"P00258,P00289,D0090,D0038,D0004"
C0018006,"D0010,D0075,D0006,D0022,D0099"
C0018009,"P00226,D0013,D0048,D0004,D0008"
C0018020,"D0054,D0079,D0037,D0022,D0065"
C0018028,"P00405,P00195,D0020,D0100,D0015"
C0018029,"D0048,D0060,D0046,D0089,D0083"
